,days,len_day_data,neg_res,neut_tweet,pos_tweet
71,2018-06-08 22:45:00,48,2.0833333333333335,64.58333333333333,33.333333333333336
72,2018-06-14 06:00:00,46,21.73913043478261,50.0,28.26086956521739
73,2018-06-06 02:00:00,41,19.51219512195122,65.85365853658537,14.634146341463415
74,2018-06-13 13:15:00,45,13.333333333333334,48.888888888888886,37.77777777777778
75,2018-06-14 15:15:00,51,19.607843137254903,29.41176470588235,50.98039215686274
76,2018-06-09 01:45:00,4,25.0,25.0,50.0
77,2018-06-10 12:15:00,66,19.696969696969695,36.36363636363637,43.93939393939394
78,2018-06-15 06:45:00,156,18.58974358974359,42.94871794871795,38.46153846153846
79,2018-06-13 22:15:00,51,7.8431372549019605,58.8235294117647,33.333333333333336
80,2018-06-17 07:15:00,369,11.382113821138212,48.23848238482385,40.37940379403794
81,2018-06-04 02:30:00,51,11.764705882352942,39.21568627450981,49.01960784313726
82,2018-06-07 23:15:00,50,4.0,54.0,42.0
83,2018-06-17 20:45:00,286,9.44055944055944,52.44755244755245,38.11188811188811
84,2018-06-09 15:15:00,50,10.0,50.0,40.0
85,2018-06-06 00:45:00,53,16.9811320754717,39.62264150943396,43.39622641509434
86,2018-06-07 06:45:00,50,8.0,46.0,46.0
87,2018-06-03 16:30:00,49,18.367346938775512,46.93877551020408,34.69387755102041
88,2018-06-18 07:15:00,309,10.679611650485437,47.249190938511326,42.07119741100323
89,2018-06-17 20:30:00,373,8.579088471849866,54.42359249329759,36.997319034852545
90,2018-06-19 07:00:00,544,13.051470588235293,51.838235294117645,35.11029411764706
91,2018-06-08 16:15:00,45,6.666666666666667,51.111111111111114,42.22222222222222
92,2018-06-17 01:30:00,249,11.646586345381525,48.19277108433735,40.16064257028113
